client_id	path	sentence	up_votes	down_votes	age	gender	accent
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	fff81b2e3992dd055fa12e3ba8b61bc79d3c4d25089303b8f71e29ffa921fe41eef807e71630ac84daa035ffe151c6940bd21779e58744dedbd595dfdf783ccb	A person with an orange shirt jumping in a trampoline	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	18be0c53c4c0e16181fffa0d2d31f4e74105a680b3666968276725739d236c803724c9e8fc640680bf0a537b56629fba0d30f670ae26745dce56e67b1226a25c	many old females are performing arts and crafts	3	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	7c856e50eb016f498c49f0e531ff3dccc7d5773ded0bc6d483b4b7713c3b81bcc09537e9b1a3bc7b990237565e2d00342f736c7d0dd1211d42196c96f3eea5aa	The parachutist has a bird flying along with him	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	6d48fc8ac96d11e956dd5ee614574628e7027a8c62c90ee6d910ee2ebcd494f90f427fc9331543fa2bdf2190643f26006a144dfd66087e149be39945598fb775	Pedestrians one with a small dog in a pink jacket are waiting to cross an intersection	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	8668f28451264d4c8e576c79de6e2899951b30b63a1cffa2eb2dec68e99c98981614db3be398b07cb9158f24c6df6042df7e0fea7eb1dcf38f288fb8b7cdc092	A blond woman is eating in a busy restaurant	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	fcb2bfc7110c66725abb5ec2c4e73561fa0be6e4641155f8a99a92114111fa19660bdb5d9096054a00ad10f17e9a83d9e2a44bc70b3e850bfffcf494f19977cf	A tennis player with green a green headband on is ready to hit the ball	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	a3eff2ce46097c07c7e3327a51f5666f883488a897396bdb8a6bff56df8cadac3b16d0267bf922bb2162387d284ce83c605b1630907f7b32b8e329ebd0158036	Two hockey players skating during a game	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	b2a554dd8a755f2794aa7905be89d490555f83921a5b0179bf96f5fc43acc8cdfb40648c7d20cb069a64f05c79c76660c9f917ac2ef46348689d69e060419beb	A woman plays guitar for tips	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	c5f2ebdbd74343f5b9ee9032e4de0ab4722ef5e5c099331ad41c81860864ed0928c1e6dc4e825b441fa5cfd2c0f2aea42aece9b78b0689e48c79be5590a70334	A young boy jumping from one chair to another in his house	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	5f324f93764c1d813aab7ea3d44bfd606ac55b3b68bdb4e9311506ca63cbd4728e44fe5aafead80edf15b68dad945eab33141660ece787fdb9d3828d3574f739	A woman with a shopping bag is standing in front of some stores	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	56fcf3d52bbbc4e39546a002c135c61c77f15326bae7467f5178de0f56e537ccca908eaa6b41b089bc997553cf95e2348440327d31884330f6a206c9efd17f5f	Three painters wearing pink overalls work on a very tall door	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	ae230f4f4d56b4a2e40a3f293f098e241a14c4153e3c13a592cc9a06249a4b3426925f8cdade13f954e0d77f9d4a68dd067629170ce9878fa8a7e58e42230249	Three people are performing music	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	bd0d1857a003e2e0adf0aab630481e5fe0facbba65188a70f66c2c6781fbb17be7d87ac667786dbe4175e9922088a460003ab80baa955845776070f2ed37893a	Two men and a woman sit on a brown bench with a brown dog	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	e96fa517d08154e97de7b76ecc725f0fb6a08f7ed38338f703b50cc4a5b2a3b4ea5e5d204ebdc1b416a7dfd639d39490cac42cfaf463a66ba42c8b2ea5a0820d	The boy is jumping in the air	2	0	twenties	male	
8235dfcfb87cfa06c3693d7764c8fa59efc4f27a70b980ddb6dbbdbc988ca96975629f5cb8c92b816de74c3e236818597d777dc75d09e3adbaa867cbad0d5a1c	a6757d3d70785b48dd07c606c514208992911852e5d7cb12bf8f1047f10ea9ca517fe34b2076e3f1b060ce93af427d589a9dbbe99fa6f9f6c3ab05c95333a04e	Male bass player on stage at a concert	2	1	twenties	male	
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	47f67367332834ea08a3eb9389fde913993635fa26580b034110a7d9e4ce52dab730233057efebe6fc2fd0194bfbbd24852984a0d0fbe9e9b88591251f16c755	Man and woman employed by Mongolian Barbecue stand at counter.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	33e59269f04b723d502175a7a4be8f9f2ed9762ac04e5325a92d46639e49146668061bf8715fafe35a67e8311828b669a27591d6d143b2f56a87b7f140f99b36	The dog tries to bite a big blue ball.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	3679d5e4716e26d151d85e9f5c21642d95f8eb6cc50ed2cd8d5c32dfeb0cab3ed5a21ae66908229b7269383e9d93beebae16d7c03788ed2afdd288c6ffd6ab11	A woman climbs up a cliff	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	f4ca0b27da6ef3316581549993e61f058a0533281fbfa0b2edfda3dc9e640c4575542443657ab21df305b274d0f77b98cae8ff299f7fe84f1605e591f9adef8c	A man in a white kayak is kayaking in a rocky river.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	c5c24c029f99d3053ff1ee79bd7be19a2dc6e4d602388775145341095c87bada11b2843021c462f942da486e1585adbcadd5be19fcee56f824254d1134aebcd1	A man wearing a helmet is jumping his bike down a staircase.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	57acb746313c73e42620fee32bb0fc36d82822bbef1165cb2c5f39dbe2a7b7f7de026684921ac0ab2d40bef977471cea3db2dc6bdb0ce87c22e7e047caf61e7d	A street that is full of shops.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	74383bcfc87b64f3ddf7c6dbde04204c21f703c68ef574b2654a4aed76745ebed6e0af87f4755644a09199761706a0846258a1a976e94be48a229ed12701609f	A crowd of police officers standing in the street.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	5bbbb0ea083111ae224ef63f4e80cef9d1f1732fcaf4921436cfce9c124237a9e2acfd1e5d7d39c5f59da9759824721ace4898fb124266c31357f8da0ed41e31	A young woman in a pink outfit practices martial arts on a covered patio.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	783f8445b53235367540f741f8068ce85369f2b6a464f88260a37ff46270c606bbd577604c986e2a5aa1642b81f8aa495817e483cb70bcc625999e11a4642b74	Two individuals, a male and a female, standing in a forested area around a tub.	3	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	12db60fcf554941c9c6dd221f66a01343c1c6f9ce25d13543cb4751607a0d9eff961786516b46c90cb5b7e6f5911ceb16fbb82c8e69f8e50adf07fe1450616c7	A man on the street making a painting from a photo.	3	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	041f6c3e86989e89e419ad41537524bc3abc35c32256527eff65e11f4ddd976cfde0ea6e434f99ffff490718d2d3efd41bbedb2781bb0ad546011772b0ea3d20	Vendor selling drinks in a stall.	3	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	8bdc35788c9e9d169445f767e68f9d9df79e852468be924f4f79c632a6d7f3299ff49c8863be91ea1deda92dcf37efba8de4e0ee614728284012caee8ef33fe4	a group of people out on the water.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	e6a1b2d902b4cd6315748e5db39a68675432bd4577192c654349b6282a30f5f8382bcf8dea326d60be394d719a429b6d8421894ca84e2a4909bc1f245d456f1b	The night sky in the desert.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	d91b6f976b0a4bc8675dafa52a6376eea50051c6b85dd8100e4ab59742d3269922854898cc53bce291427595a6dd1c8a5454abe77f0117b5bf3df31054bdd981	Two people are walking towards a wooded building.	4	3	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	b402ed644b2da016cf2263cee821e3c687e2c566d89cec6fef66ffd40f556c6367f5937c26b05e19418e3b0487e0aed46326182e6a7cb2f60a62a9eb8442f645	The little girl in the white dress is looking at a book with her mother.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	4ab055e382e4571932887f2e52088f8d7270a584b09f456fb8d54802d425730032ad6af69e0a8182fad6fde93639cf2d7fc8bd6a4e0cfcb35923a123f5aba8f9	A woman talking to people sitting around her.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	28e05d5e7de0de620d3b134ff4243440dfe0dda55375c97dd7306f8fbf77f04c917b23a093ad18461e29f8b11d2798cab792654cb3b5951a30ea56144cb15e01	A toddler rides his little bicycle down a paved path.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	426e9252d5928c38b9045bc1e6e1562bc802c51c7b330de45630d15a3b78caac366c0af21eb3ca75e2b71d68bf0b13f41030a6901ce10fabf173bab84a447007	A dog running in the surf.	4	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	8de0431b1aef228c65a038e4d6548175de180677bd4c1fb9932ee433ee56aedfd31a8646a72d3db73bbefe9d2fd1d4511694a915c6e89ac46e4ae81ebb26ec45	A person dressed in blue is riding a motorcycle.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	7e5da1e29814232ad10b6c1b92e3a3d44e2408aa59715aa0cd9099369161ef458f38aa7fd3c53127c2353ad52bc0fd80da68923bf13f1264bcc27d1218623b52	This is a multiracial conversation between men walking in a warm climate.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	d85b72f0635850024b07a6a539e9c86947181a7f71cdf44e4f4d167d49ca4dbe3353fdfc0ac6461d8df92d4c2dea28ee5f1ec035bfe9e979fa1cfcfff11d1b7b	Someone is crawling under a large rock.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	86d3e53a52c9c79c9caed2c37ae0838afaa7be6ed4810c8149a501314ec96115f2c8590dd7f9a225bbad09c2b08afe2baf61bd9c2bdbc106874ea056b027f4bd	A darkhaired man in seated on a cinder block in front of a painted wall.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	f3538a5def094bbad1d24fc989ab7a8f68b97986ee1d283a70b9466669543d573ab00b7fc2a769cb207866efd7cf2f22898f9a3df6545f1a93dda23d131e11c2	Girls in red and white striped uniforms standing in a field.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	bfb576bae87699359f0dfaac6b7f085ad276f101af1ffac557af2d4b0aa67229a125134e052072928ed5fac0d5f9a96119110038d1432dd8b3543116ac40bc17	Someone bent down cleaning poles.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	aa19dc4da6a678a3616ceabad7851199259424d9762973a0209ee8141b11616f63678199824ec7c48d86ec9074a916692c2043e60d678e93e8a3ec5887a0dcfe	A woman and a man standing on top of red seesaws.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	66b1892e91f98be4e0c90587d353d2cb006c97ac8e6fba5396ce08d8c92eeb765e8dfce6ec2c1758e1f8163389cc6f9315917a6c5bc9ef653f69ee391032807d	A man wearing a leather jacket poses in front of the camera.	3	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	47b8d0144dccd48a66ec13786bfca5b9f81085d9a502923377a0316d4edb2656faf08797f13045e1f8a45173de83a82299aa695c42f1deedd52ab995b06b31d4	A brown and white dog standing in a yard.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	f0f76881a0a8483ee163e374a1f11b34112448e7d8c59a37dd7a169c7a9e35b5bf6633bc62d03c173f4935963c808673ce06df3b37525e590e771368c49dbc85	A family picnics in a park with a greenhouse in the background.	3	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	ae139f13140497a45ab55bf35bf09d03eadc0443c0938a2497423d036223ce9b60a0f4c56781d099f250a895cff2629979eea26d05cb5833da39da3f78c552ee	a man on stage singing into a microphone.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	14b8a08aff5b238a570c828f1da6c4b862ae3bb1ebfd6e5520d875a08a9a226dd524ca2c5bb87be5caba3f31a58d33e1068b8e6b31527aa8ef5dd13e0e1b5050	A woman sitting at a table in a bar.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	e2f9cda1aca9b36aa0871c72512996645c8687ffbfa93a483d732f1e198b784fa4de0d25e132ed19bb17462bc3ea6ab4763f4247a4377bae8a1f4de08a4e5ab5	A male AfricanAmerican wearing jeans and a camouflage jacket, walks and laughs with another man.	2	0	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	bcd7af91efe8d5b8802f00aecfd89621f951a74e993067f4bde33fc623cdbddc28c531b3532b4300a69669260c8a8852f604bf6a557f211ae29d073c78f95b08	A skier is falling into the snow.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	bd02ddc041af3b42003ed3bdeb0959635a3a05f7e7d55fb7303921c91e5648ff3083219a6f6fcea358b70bdedb7532513aaf9449a6d664f8058d87ffeeab631e	Two men on a street, one holding a red flag.	2	1	twenties	male	indian
8f4c6c6129defe78a6765265db5e4fd0e155d5ca6ec2edb0da4936f6e47dbaec86f208f9b70038b9e0948532a36f6b58fbb1d141b2f67e79b27455bd5f803d01	d272b36a8fd6e749f04a40efb17a0c245ea2efe35cd3444ef5b4149f716690a2800191f979f0856648806c47aa9d781a7921fea611f499b5dd0dd75c8fa8480d	Two boys and a girl dressed in traditional clothing.	2	1	twenties	male	indian
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	34be0e61f821193b246af2eb8b398faaec4a4ac1f823bcd150171e58a58f191bd81b22ef49efb900ac07542eed3d2a4d98c0d0ec0b8d0a7b4b66caa465a459d7	A child walks next to a woman down a park path.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	ded45eb91d23488135daa89436c451a9ad040be489a2e6eed96fc5bab601b29ccaa7cc9e1e2045c90065966de983525c16bc7f52825a674404a31d226d28a9f1	An elderly woman is making pancakes.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	15fe10c54de1b054be9f55f0afae85c8766f3176b827787010eb3dac8d83ef8813e70802143a173ec7e5a37102590d1c6d0233e561fd69e34f204e3f8d96641d	Woman in black shirt walking along pier.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	e3978c35f4066a82ad14123c2445f86525f778b81ded4c1c2e5960469dfb2a02315473f739ee6aa7310a5a91018b111f4dabc52913e718116a880d3138cf7209	A group of speed ice skaters race.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	26f147be26fe95c0c034cc6226283a7b7c6e31dabc4bbaec2995917e298482686180fac9855f50e795c32d9a724e1e6a7edaf897db40fb9c31fa03df7ca2e83d	A group of older folks gather around a table looking off into the distance.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	7323e8d1deb76715afe6d7504ffd88d4643b20e49f683a7fcedbb18bc7e371b70f6a19050d5e7982b5918487c4bd2b84c05dcc418d1e4947fd189de9d25642e2	An Asian man sleeps in a chair outdoors.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	01b97d46eac5b3f494cf8fdaa34081f15c283e51850e0cd83075ee17e68a1e2b3b42649aa58535157eb8db92368b68298dd22a67776b294090c60f505f5f1ce2	An older woman is sharing her ice cream cone with a young girl.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	30baf1926fca31f8147fc225c8b40b699a516528dc3602c7b530c9c246d0dc3707942b48af303fb03d7c2a12ea814a2c5a911df4d675461f50519c5f777a36fa	A black and brown dog with a red ball overhead plays in the grass.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	b08ba248d94a197c1b792bb55415b13e045e1235f01bbb735da0f4962a41f9ae4c6815c9577c7e6f78883525c80966f3edf09d97894a78a1f533cd5020d8d83a	A man wearing a yarmulke standing at a table.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	b23a34f62f3d0937ef857622797a4ebf60319e9618300bf12c5e60e2b9f7b22d87559886cb069ad59b3ef931970a36c2fcd4d89c5e1ae1a0cd00ef11fe1fcf39	The boy is jumping off a high diving board into the pool.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	2ae8f20207763ae942cdcc92611941400504b31f59a94d7c0cbf336f5c5a26b110f1c78122a705229eed1dbe7697fc5767feea1ee7a1a3fa3dc46f41bc5969c4	Cheerleaders have made three people pyramids.	3	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	359c69628b554e417b1eae5ad9182bcc7baa8377f6c9dfdbe0eeb4827fe749c1033206943bb7ea7c018fb4b15190ee0ac5a7a0088aaa1bdc9b852a2289ae7888	Two children look on as someone serves ice cream.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	87ea4ab1530afcb49db1a0e734f8d71ca279171785cd44209bfc84a216405d3881f59033292520499c592f8fc5757987ee65240d676d2242cfb7b3286d8589c4	a man sitting and looking at his phone.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	6bfa066284e116ef7443adf8466124852ceea8633f9bdf6cd969183694119d36b1660ce23ce76e129e261e8de0f4f5b5efd110fcd86a8574c954f57897871e0d	A guitarist sings for an outdoor gig.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	45ecad9802bbf724ea051529c54a40c725a39d1b17466f137b1598b4b6378a1d352daf1d2dbab46ff7e08e3c0b2c2ee95ee88d932439ce707bfe477c30f2e810	Man in white kicking another man in white.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	260f95be77472f48650a15597d2fc42e2d4861cb8fe170c839d7c602f86cbb9c906b151a590c47aeabcc7ecd5dbfb699bf573988b4df0d658714716cd0c2c551	a young girl with her face painted stands next to some other children.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	240d52ec22f4e49fa0cd741b1f6b6468873da852324dce8abf570c195be29dd37389f3c6f0caf0dae1f5cff2608fb8fbb576717e6e36cd7943b3fe656c1e0bba	Two women wearing graduation hats and robes are smiling.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	6a196d771c929ec7f397116bef02189830b35e7dc1ee56515d0bec7b07a5e96cee469a24b6a73449ffd66815196f48b3a9e63ea1ccc5d67d3d80db07f90b8777	A toddler at the high point of a swing in a tree.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	63a4d9267f387eb087b27a6d858e08bc94eff1b3b579875b6cf0f4feb457579f81bec3b3b298b4f63aeb813f91add93fd9638947951d352595e617ec3c3307e5	A Chinese man is pushing a wheelchair with nobody in it on a busy Chinese street.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	050658d7bf280a4c6cdcbdc54fb49b46744fbf47f50a426326c9ae5d398c68d3c28ea4e4d8ad7323f71c01213ad5bf2ee7aec0c4ac190cce85c3c9c2f4b7fc21	A skier goes down a hill with a mountain as a backdrop.	2	0			
c078f2587b7465a82a34bf917ca21eca5a3e8e94ec17c0edeb34fb935bdfc589b233b46a30eebc3b4ca9b7edb14544085e9044c08189d87fb816522d057ff586	0d6f4eb102565f3755ee633a49ccbbf8a3cad510581500c3442eef0c05e511cc74c4247ba8f082a86864ec378e62035074d6edfbef79db4c45cc8b238c82f421	A child is feeding seagulls in a park.	2	0			
